operation1,operation2,split,train_fold,run,bacc
elastic_transform,grid_distortion,0,0,26390283,0.702109158039093
elastic_transform,grid_distortion,0,1,26390283,0.7810275554656982
elastic_transform,grid_distortion,1,0,26390283,0.7673386931419373
elastic_transform,grid_distortion,1,1,26390283,0.6835564374923706
elastic_transform,grid_distortion,2,0,26390283,0.7224554419517517
elastic_transform,grid_distortion,2,1,26390283,0.7424663305282593
elastic_transform,grid_distortion,3,0,26390283,0.7920081615447998
elastic_transform,grid_distortion,3,1,26390283,0.736444890499115
elastic_transform,grid_distortion,4,0,26390283,0.6921524405479431
elastic_transform,grid_distortion,4,1,26390283,0.7768272757530212
elastic_transform,horizontal_flip,0,0,26389772,0.7344560623168945
elastic_transform,horizontal_flip,0,1,26389772,0.8088676333427429
elastic_transform,horizontal_flip,1,0,26389772,0.813105583190918
elastic_transform,horizontal_flip,1,1,26389772,0.6903321146965027
elastic_transform,horizontal_flip,2,0,26389772,0.751720666885376
elastic_transform,horizontal_flip,2,1,26389772,0.7767888307571411
elastic_transform,horizontal_flip,3,0,26389772,0.8138073086738586
elastic_transform,horizontal_flip,3,1,26389772,0.7807561159133911
elastic_transform,horizontal_flip,4,0,26389772,0.7321472764015198
elastic_transform,horizontal_flip,4,1,26389772,0.7925681471824646
elastic_transform,median_blur,0,0,26391592,0.7963569164276123
elastic_transform,median_blur,0,1,26391592,0.7857144474983215
elastic_transform,median_blur,1,0,26391592,0.7828816175460815
elastic_transform,median_blur,1,1,26391592,0.7593421936035156
elastic_transform,median_blur,2,0,26391592,0.7530570030212402
elastic_transform,median_blur,2,1,26391592,0.808844804763794
elastic_transform,median_blur,3,0,26391592,0.807904839515686
elastic_transform,median_blur,3,1,26391592,0.7960694432258606
elastic_transform,median_blur,4,0,26391592,0.8043211102485657
elastic_transform,median_blur,4,1,26391592,0.7801579236984253
elastic_transform,random_crop,0,0,26391591,0.8002391457557678
elastic_transform,random_crop,0,1,26391591,0.8432837724685669
elastic_transform,random_crop,1,0,26391591,0.825082540512085
elastic_transform,random_crop,1,1,26391591,0.777294397354126
elastic_transform,random_crop,2,0,26391591,0.8094091415405273
elastic_transform,random_crop,2,1,26391591,0.8022854328155518
elastic_transform,random_crop,3,0,26391591,0.8295736312866211
elastic_transform,random_crop,3,1,26391591,0.8138594627380371
elastic_transform,random_crop,4,0,26391591,0.8054893016815186
elastic_transform,random_crop,4,1,26391591,0.8352891206741333
elastic_transform,rotation,0,0,26389513,0.8142778277397156
elastic_transform,rotation,0,1,26389513,0.8156204223632812
elastic_transform,rotation,1,0,26389513,0.8138824701309204
elastic_transform,rotation,1,1,26389513,0.7744442820549011
elastic_transform,rotation,2,0,26389513,0.8105952143669128
elastic_transform,rotation,2,1,26389513,0.7854034304618835
elastic_transform,rotation,3,0,26389513,0.8103955388069153
elastic_transform,rotation,3,1,26389513,0.8377094268798828
elastic_transform,rotation,4,0,26389513,0.7958903908729553
elastic_transform,rotation,4,1,26389513,0.8062683343887329
elastic_transform,saturation,0,0,26391626,0.726337730884552
elastic_transform,saturation,0,1,26391626,0.8068892955780029
elastic_transform,saturation,1,0,26391626,0.7804839015007019
elastic_transform,saturation,1,1,26391626,0.7221946120262146
elastic_transform,saturation,2,0,26391626,0.7606910467147827
elastic_transform,saturation,2,1,26391626,0.768639087677002
elastic_transform,saturation,3,0,26391626,0.7980272769927979
elastic_transform,saturation,3,1,26391626,0.772606372833252
elastic_transform,saturation,4,0,26391626,0.7283816337585449
elastic_transform,saturation,4,1,26391626,0.7824233770370483
elastic_transform,scaling,0,0,26391523,0.8050603866577148
elastic_transform,scaling,0,1,26391523,0.8340314626693726
elastic_transform,scaling,1,0,26391523,0.8152049779891968
elastic_transform,scaling,1,1,26391523,0.8196646571159363
elastic_transform,scaling,2,0,26391523,0.8234992027282715
elastic_transform,scaling,2,1,26391523,0.8094261884689331
elastic_transform,scaling,3,0,26391523,0.845893383026123
elastic_transform,scaling,3,1,26391523,0.8348230123519897
elastic_transform,scaling,4,0,26391523,0.8100792765617371
elastic_transform,scaling,4,1,26391523,0.8301974534988403
elastic_transform,shear_x,0,0,26389687,0.7763031721115112
elastic_transform,shear_x,0,1,26389687,0.810451865196228
elastic_transform,shear_x,1,0,26389687,0.8061277866363525
elastic_transform,shear_x,1,1,26389687,0.7715422511100769
elastic_transform,shear_x,2,0,26389687,0.7776018381118774
elastic_transform,shear_x,2,1,26389687,0.7866225838661194
elastic_transform,shear_x,3,0,26389687,0.7955741286277771
elastic_transform,shear_x,3,1,26389687,0.7925453186035156
elastic_transform,shear_x,4,0,26389687,0.748113214969635
elastic_transform,shear_x,4,1,26389687,0.8186785578727722
elastic_transform,shear_y,0,0,26389514,0.797697126865387
elastic_transform,shear_y,0,1,26389514,0.812174379825592
elastic_transform,shear_y,1,0,26389514,0.8054201602935791
elastic_transform,shear_y,1,1,26389514,0.7656351327896118
elastic_transform,shear_y,2,0,26389514,0.8191741108894348
elastic_transform,shear_y,2,1,26389514,0.7375129461288452
elastic_transform,shear_y,3,0,26389514,0.7987724542617798
elastic_transform,shear_y,3,1,26389514,0.7864893078804016
elastic_transform,shear_y,4,0,26389514,0.7835833430290222
elastic_transform,shear_y,4,1,26389514,0.7937248945236206
elastic_transform,translate_x,0,0,26391098,0.778607964515686
elastic_transform,translate_x,0,1,26391098,0.8174605369567871
elastic_transform,translate_x,1,0,26391098,0.8498883247375488
elastic_transform,translate_x,1,1,26391098,0.7953547835350037
elastic_transform,translate_x,2,0,26391098,0.8038367629051208
elastic_transform,translate_x,2,1,26391098,0.8211385011672974
elastic_transform,translate_x,3,0,26391098,0.8311095237731934
elastic_transform,translate_x,3,1,26391098,0.8296544551849365
elastic_transform,translate_x,4,0,26391098,0.7802229523658752
elastic_transform,translate_x,4,1,26391098,0.8154498338699341
elastic_transform,translate_y,0,0,26390929,0.8098183274269104
elastic_transform,translate_y,0,1,26390929,0.8480488061904907
elastic_transform,translate_y,1,0,26390929,0.8280575275421143
elastic_transform,translate_y,1,1,26390929,0.8338369131088257
elastic_transform,translate_y,2,0,26390929,0.8217023015022278
elastic_transform,translate_y,2,1,26390929,0.8234434723854065
elastic_transform,translate_y,3,0,26390929,0.832524836063385
elastic_transform,translate_y,3,1,26390929,0.8587521314620972
elastic_transform,translate_y,4,0,26390929,0.8118622303009033
elastic_transform,translate_y,4,1,26390929,0.8167843222618103
elastic_transform,vertical_flip,0,0,26391475,0.7712150812149048
elastic_transform,vertical_flip,0,1,26391475,0.8427242040634155
elastic_transform,vertical_flip,1,0,26391475,0.7944355010986328
elastic_transform,vertical_flip,1,1,26391475,0.7425215840339661
elastic_transform,vertical_flip,2,0,26391475,0.7653501629829407
elastic_transform,vertical_flip,2,1,26391475,0.809853732585907
elastic_transform,vertical_flip,3,0,26391475,0.7974737882614136
elastic_transform,vertical_flip,3,1,26391475,0.8192610740661621
elastic_transform,vertical_flip,4,0,26391475,0.7966731786727905
elastic_transform,vertical_flip,4,1,26391475,0.8284353017807007
brightness,elastic_transform,0,0,26391059,0.7692521810531616
brightness,elastic_transform,0,1,26391059,0.8219156265258789
brightness,elastic_transform,1,0,26391059,0.8161735534667969
brightness,elastic_transform,1,1,26391059,0.806384801864624
brightness,elastic_transform,2,0,26391059,0.7785704135894775
brightness,elastic_transform,2,1,26391059,0.8158378601074219
brightness,elastic_transform,3,0,26391059,0.8222934007644653
brightness,elastic_transform,3,1,26391059,0.817965030670166
brightness,elastic_transform,4,0,26391059,0.7930518388748169
brightness,elastic_transform,4,1,26391059,0.8274720907211304
contrast,elastic_transform,0,0,26391474,0.8000770807266235
contrast,elastic_transform,0,1,26391474,0.8298323154449463
contrast,elastic_transform,1,0,26391474,0.8183795213699341
contrast,elastic_transform,1,1,26391474,0.7853047847747803
contrast,elastic_transform,2,0,26391474,0.8070726990699768
contrast,elastic_transform,2,1,26391474,0.7984200716018677
contrast,elastic_transform,3,0,26391474,0.8358299136161804
contrast,elastic_transform,3,1,26391474,0.8192225694656372
contrast,elastic_transform,4,0,26391474,0.8006681203842163
contrast,elastic_transform,4,1,26391474,0.8180035352706909
equalize,elastic_transform,0,0,26391425,0.8089861273765564
equalize,elastic_transform,0,1,26391425,0.8161488771438599
equalize,elastic_transform,1,0,26391425,0.8093222379684448
equalize,elastic_transform,1,1,26391425,0.8027453422546387
equalize,elastic_transform,2,0,26391425,0.8031153082847595
equalize,elastic_transform,2,1,26391425,0.8188189268112183
equalize,elastic_transform,3,0,26391425,0.8317855596542358
equalize,elastic_transform,3,1,26391425,0.8109959363937378
equalize,elastic_transform,4,0,26391425,0.8015754222869873
equalize,elastic_transform,4,1,26391425,0.8230181932449341
gaussian_blur,elastic_transform,0,0,26389239,0.7661092281341553
gaussian_blur,elastic_transform,0,1,26389239,0.7724899053573608
gaussian_blur,elastic_transform,1,0,26389239,0.7512186169624329
gaussian_blur,elastic_transform,1,1,26389239,0.7223111391067505
gaussian_blur,elastic_transform,2,0,26389239,0.7455019354820251
gaussian_blur,elastic_transform,2,1,26389239,0.7635474801063538
gaussian_blur,elastic_transform,3,0,26389239,0.7775781154632568
gaussian_blur,elastic_transform,3,1,26389239,0.740278959274292
gaussian_blur,elastic_transform,4,0,26389239,0.7255371809005737
gaussian_blur,elastic_transform,4,1,26389239,0.7795369625091553
gaussian_noise,elastic_transform,0,0,26389773,0.7522188425064087
gaussian_noise,elastic_transform,0,1,26389773,0.846225380897522
gaussian_noise,elastic_transform,1,0,26389773,0.8088003396987915
gaussian_noise,elastic_transform,1,1,26389773,0.7419401407241821
gaussian_noise,elastic_transform,2,0,26389773,0.7555614709854126
gaussian_noise,elastic_transform,2,1,26389773,0.7773317694664001
gaussian_noise,elastic_transform,3,0,26389773,0.8307557106018066
gaussian_noise,elastic_transform,3,1,26389773,0.8008115291595459
gaussian_noise,elastic_transform,4,0,26389773,0.7459210157394409
gaussian_noise,elastic_transform,4,1,26389773,0.8224356174468994
grid_distortion,elastic_transform,0,0,26389690,0.682707667350769
grid_distortion,elastic_transform,0,1,26389690,0.7854982018470764
grid_distortion,elastic_transform,1,0,26389690,0.768246054649353
grid_distortion,elastic_transform,1,1,26389690,0.6465638279914856
grid_distortion,elastic_transform,2,0,26389690,0.7231631278991699
grid_distortion,elastic_transform,2,1,26389690,0.7470535039901733
grid_distortion,elastic_transform,3,0,26389690,0.7721599340438843
grid_distortion,elastic_transform,3,1,26389690,0.702510416507721
grid_distortion,elastic_transform,4,0,26389690,0.6757951378822327
grid_distortion,elastic_transform,4,1,26389690,0.7780848741531372
horizontal_flip,elastic_transform,0,0,26389774,0.7424578070640564
horizontal_flip,elastic_transform,0,1,26389774,0.8144408464431763
horizontal_flip,elastic_transform,1,0,26389774,0.8239142894744873
horizontal_flip,elastic_transform,1,1,26389774,0.6853569746017456
horizontal_flip,elastic_transform,2,0,26389774,0.7524659633636475
horizontal_flip,elastic_transform,2,1,26389774,0.7804678678512573
horizontal_flip,elastic_transform,3,0,26389774,0.8060290217399597
horizontal_flip,elastic_transform,3,1,26389774,0.7825566530227661
horizontal_flip,elastic_transform,4,0,26389774,0.7334460020065308
horizontal_flip,elastic_transform,4,1,26389774,0.7837589979171753
median_blur,elastic_transform,0,0,26391135,0.8029670715332031
median_blur,elastic_transform,0,1,26391135,0.8008896112442017
median_blur,elastic_transform,1,0,26391135,0.8068869113922119
median_blur,elastic_transform,1,1,26391135,0.7997641563415527
median_blur,elastic_transform,2,0,26391135,0.7591373324394226
median_blur,elastic_transform,2,1,26391135,0.7981029748916626
median_blur,elastic_transform,3,0,26391135,0.8111170530319214
median_blur,elastic_transform,3,1,26391135,0.8173055648803711
median_blur,elastic_transform,4,0,26391135,0.807979941368103
median_blur,elastic_transform,4,1,26391135,0.783527135848999
random_crop,elastic_transform,0,0,26389688,0.7357923984527588
random_crop,elastic_transform,0,1,26389688,0.8124469518661499
random_crop,elastic_transform,1,0,26389688,0.792628824710846
random_crop,elastic_transform,1,1,26389688,0.7406825423240662
random_crop,elastic_transform,2,0,26389688,0.7683151960372925
random_crop,elastic_transform,2,1,26389688,0.7907832860946655
random_crop,elastic_transform,3,0,26389688,0.8289588689804077
random_crop,elastic_transform,3,1,26389688,0.7966291904449463
random_crop,elastic_transform,4,0,26389688,0.7465911507606506
random_crop,elastic_transform,4,1,26389688,0.810396671295166
rotation,elastic_transform,0,0,26390841,0.8183972835540771
rotation,elastic_transform,0,1,26390841,0.7845121026039124
rotation,elastic_transform,1,0,26390841,0.8184486627578735
rotation,elastic_transform,1,1,26390841,0.7981955409049988
rotation,elastic_transform,2,0,26390841,0.8098875284194946
rotation,elastic_transform,2,1,26390841,0.80429607629776
rotation,elastic_transform,3,0,26390841,0.7973570823669434
rotation,elastic_transform,3,1,26390841,0.8585575819015503
rotation,elastic_transform,4,0,26390841,0.7826148271560669
rotation,elastic_transform,4,1,26390841,0.8376096487045288
saturation,elastic_transform,0,0,26391556,0.7308347821235657
saturation,elastic_transform,0,1,26391556,0.8052053451538086
saturation,elastic_transform,1,0,26391556,0.7708671689033508
saturation,elastic_transform,1,1,26391556,0.7181888818740845
saturation,elastic_transform,2,0,26391556,0.7615054249763489
saturation,elastic_transform,2,1,26391556,0.7819189429283142
saturation,elastic_transform,3,0,26391556,0.7988791465759277
saturation,elastic_transform,3,1,26391556,0.7677862048149109
saturation,elastic_transform,4,0,26391556,0.7354148030281067
saturation,elastic_transform,4,1,26391556,0.7852100133895874
scaling,elastic_transform,0,0,26389511,0.7628970146179199
scaling,elastic_transform,0,1,26389511,0.8303139209747314
scaling,elastic_transform,1,0,26389511,0.8039355874061584
scaling,elastic_transform,1,1,26389511,0.7894644141197205
scaling,elastic_transform,2,0,26389511,0.7869951725006104
scaling,elastic_transform,2,1,26389511,0.7965728044509888
scaling,elastic_transform,3,0,26389511,0.8066437244415283
scaling,elastic_transform,3,1,26389511,0.8286683559417725
scaling,elastic_transform,4,0,26389511,0.7438493967056274
scaling,elastic_transform,4,1,26389511,0.8145958185195923
shear_x,elastic_transform,0,0,26390975,0.7619659900665283
shear_x,elastic_transform,0,1,26390975,0.8089228868484497
shear_x,elastic_transform,1,0,26390975,0.8149439692497253
shear_x,elastic_transform,1,1,26390975,0.735302746295929
shear_x,elastic_transform,2,0,26390975,0.7495285272598267
shear_x,elastic_transform,2,1,26390975,0.7769438028335571
shear_x,elastic_transform,3,0,26390975,0.8056751489639282
shear_x,elastic_transform,3,1,26390975,0.7874152660369873
shear_x,elastic_transform,4,0,26390975,0.7600901126861572
shear_x,elastic_transform,4,1,26390975,0.8269063234329224
shear_y,elastic_transform,0,0,26390927,0.8092036247253418
shear_y,elastic_transform,0,1,26390927,0.8282023668289185
shear_y,elastic_transform,1,0,26390927,0.7938899397850037
shear_y,elastic_transform,1,1,26390927,0.8010987043380737
shear_y,elastic_transform,2,0,26390927,0.812140941619873
shear_y,elastic_transform,2,1,26390927,0.7750652432441711
shear_y,elastic_transform,3,0,26390927,0.7790171504020691
shear_y,elastic_transform,3,1,26390927,0.8225125670433044
shear_y,elastic_transform,4,0,26390927,0.7973570823669434
shear_y,elastic_transform,4,1,26390927,0.8158919215202332
translate_x,elastic_transform,0,0,26389689,0.7663938999176025
translate_x,elastic_transform,0,1,26389689,0.8106849193572998
translate_x,elastic_transform,1,0,26389689,0.825082540512085
translate_x,elastic_transform,1,1,26389689,0.7607608437538147
translate_x,elastic_transform,2,0,26389689,0.7894858121871948
translate_x,elastic_transform,2,1,26389689,0.8209835886955261
translate_x,elastic_transform,3,0,26389689,0.8113779425621033
translate_x,elastic_transform,3,1,26389689,0.812097430229187
translate_x,elastic_transform,4,0,26389689,0.7580837607383728
translate_x,elastic_transform,4,1,26389689,0.7924132347106934
translate_y,elastic_transform,0,0,26390926,0.8006246089935303
translate_y,elastic_transform,0,1,26390926,0.8415831327438354
translate_y,elastic_transform,1,0,26390926,0.8331456184387207
translate_y,elastic_transform,1,1,26390926,0.8230326771736145
translate_y,elastic_transform,2,0,26390926,0.8113403916358948
translate_y,elastic_transform,2,1,26390926,0.8104735612869263
translate_y,elastic_transform,3,0,26390926,0.8274368047714233
